WP-Line204 DataID´s:;;;;;;;;;;;;;;;;;;

Hex ;Dec  ;Beskrivelse                   ;Navn                          ;Scale Val   ;Scale Typ      ;Initial     ;Precision      ;Type                ;Unit           ;Enable  ;Supscr. ;Thresh. ;Holdtm. ;Invert  ;Offset  ;Scale   ;LogFlag ;Type
3A  ;58   ;26 Digital In                 ;26                            ;1           ;SCALE_NONE     ;0           ;0              ;BIT_INPUT           ;UNIT_NONE      ;1       ;1       ;1       ;1000    ;0       ;0       ;0       ;1       ;TYPE_U8        
3B  ;59   ;27 Digital In                 ;27                            ;1           ;SCALE_NONE     ;0           ;0              ;BIT_INPUT           ;UNIT_NONE      ;1       ;1       ;1       ;1000    ;0       ;0       ;0       ;1       ;TYPE_U8        
3C  ;60   ;28 Digital In                 ;28                            ;1           ;SCALE_NONE     ;0           ;0              ;BIT_INPUT           ;UNIT_NONE      ;1       ;1       ;1       ;1000    ;0       ;0       ;0       ;1       ;TYPE_U8        
3D  ;61   ;29 Digital In                 ;29                            ;1           ;SCALE_NONE     ;0           ;0              ;BIT_INPUT           ;UNIT_NONE      ;1       ;1       ;1       ;1000    ;0       ;0       ;0       ;1       ;TYPE_U8        
3E  ;62   ;30 Digital In                 ;30                            ;1           ;SCALE_NONE     ;0           ;0              ;BIT_INPUT           ;UNIT_NONE      ;1       ;1       ;1       ;1000    ;0       ;0       ;0       ;1       ;TYPE_U8        
3F  ;63   ;31 Digital In                 ;31                            ;1           ;SCALE_NONE     ;0           ;0              ;BIT_INPUT           ;UNIT_NONE      ;1       ;1       ;1       ;1000    ;0       ;0       ;0       ;1       ;TYPE_U8        
40  ;64   ;32 Digital In                 ;32                            ;1           ;SCALE_NONE     ;0           ;0              ;BIT_INPUT           ;UNIT_NONE      ;1       ;1       ;1       ;1000    ;0       ;0       ;0       ;1       ;TYPE_U8        
41  ;65   ;1 High Speed In               ;1_Frq                         ;1000        ;SCALE_DIV      ;0           ;3              ;VALUE_INPUT         ;UNIT_HERTZ     ;1       ;1       ;1       ;1000    ;0       ;0       ;0       ;1       ;TYPE_U32       
42  ;66   ;2 High Speed In               ;2_Frq                         ;1000        ;SCALE_DIV      ;0           ;3              ;VALUE_INPUT         ;UNIT_HERTZ     ;1       ;1       ;1       ;1000    ;0       ;0       ;0       ;1       ;TYPE_U32       
43  ;67   ;3 High Speed In               ;3_Frq                         ;1000        ;SCALE_DIV      ;0           ;3              ;VALUE_INPUT         ;UNIT_HERTZ     ;1       ;1       ;1       ;1000    ;0       ;0       ;0       ;1       ;TYPE_U32       
44  ;68   ;4 High Speed In               ;4_Frq                         ;1000        ;SCALE_DIV      ;0           ;3              ;VALUE_INPUT         ;UNIT_HERTZ     ;1       ;1       ;1       ;1000    ;0       ;0       ;0       ;1       ;TYPE_U32       
45  ;69   ;5 High Speed In               ;5_Frq                         ;1000        ;SCALE_DIV      ;0           ;3              ;VALUE_INPUT         ;UNIT_HERTZ     ;1       ;1       ;1       ;1000    ;0       ;0       ;0       ;1       ;TYPE_U32       
46  ;70   ;6 High Speed In               ;6_Frq                         ;1000        ;SCALE_DIV      ;0           ;3              ;VALUE_INPUT         ;UNIT_HERTZ     ;1       ;1       ;1       ;1000    ;0       ;0       ;0       ;1       ;TYPE_U32       
47  ;71   ;7 High Speed In               ;7_Frq                         ;1000        ;SCALE_DIV      ;0           ;3              ;VALUE_INPUT         ;UNIT_HERTZ     ;1       ;1       ;1       ;1000    ;0       ;0       ;0       ;1       ;TYPE_U32       
