WP-Line511 DataID´s:;;;;;;;;;;;;;;;;;;

Hex ;Dec  ;Beskrivelse                   ;Navn                          ;Scale Val   ;Scale Typ      ;Initial     ;Precision      ;Type                ;Unit           ;Enable  ;Supscr. ;Thresh. ;Holdtm. ;Invert  ;Offset  ;Scale   ;LogFlag ;Type
B2  ;178  ;MDS 1 Receive PDO 1           ;MDS1ReceivePDO1               ;1           ;SCALE_NONE     ;0           ;0              ;VALUE_INPUT         ;UNIT_NONE      ;1       ;1       ;1       ;10      ;0       ;0       ;0       ;1       ;TYPE_U64       
B3  ;179  ;MDS 1 Receive PDO 2           ;MDS1ReceivePDO2               ;1           ;SCALE_NONE     ;0           ;0              ;VALUE_INPUT         ;UNIT_NONE      ;1       ;1       ;1       ;10      ;0       ;0       ;0       ;1       ;TYPE_U64       
B4  ;180  ;MDS 1 Transmit PDO 1          ;MDS1TransmitPDO1              ;1           ;SCALE_NONE     ;0           ;0              ;VALUE_OUTPUT        ;UNIT_NONE      ;1       ;0       ;1       ;10      ;0       ;0       ;0       ;1       ;TYPE_U64       
B5  ;181  ;MDS 1 Transmit PDO 2          ;MDS1TransmitPDO2              ;1           ;SCALE_NONE     ;0           ;0              ;VALUE_OUTPUT        ;UNIT_NONE      ;1       ;0       ;1       ;10      ;0       ;0       ;0       ;1       ;TYPE_U64       
B6  ;182  ;MDS 2 Receive PDO 1           ;MDS2ReceivePDO1               ;1           ;SCALE_NONE     ;0           ;0              ;VALUE_INPUT         ;UNIT_NONE      ;1       ;1       ;1       ;10      ;0       ;0       ;0       ;1       ;TYPE_U64       
B7  ;183  ;MDS 2 Receive PDO 2           ;MDS2ReceivePDO2               ;1           ;SCALE_NONE     ;0           ;0              ;VALUE_INPUT         ;UNIT_NONE      ;1       ;1       ;1       ;10      ;0       ;0       ;0       ;1       ;TYPE_U64       
B8  ;184  ;MDS 2 Transmit PDO 1          ;MDS2TransmitPDO1              ;1           ;SCALE_NONE     ;0           ;0              ;VALUE_OUTPUT        ;UNIT_NONE      ;1       ;0       ;1       ;10      ;0       ;0       ;0       ;1       ;TYPE_U64       
B9  ;185  ;MDS 2 Transmit PDO 2          ;MDS2TransmitPDO2              ;1           ;SCALE_NONE     ;0           ;0              ;VALUE_OUTPUT        ;UNIT_NONE      ;1       ;0       ;1       ;10      ;0       ;0       ;0       ;1       ;TYPE_U64       
BA  ;186  ;MDS 3 Receive PDO 1           ;MDS3ReceivePDO1               ;1           ;SCALE_NONE     ;0           ;0              ;VALUE_INPUT         ;UNIT_NONE      ;1       ;1       ;1       ;10      ;0       ;0       ;0       ;1       ;TYPE_U64       
BB  ;187  ;MDS 3 Receive PDO 2           ;MDS3ReceivePDO2               ;1           ;SCALE_NONE     ;0           ;0              ;VALUE_INPUT         ;UNIT_NONE      ;1       ;1       ;1       ;10      ;0       ;0       ;0       ;1       ;TYPE_U64       
BC  ;188  ;MDS 3 Transmit PDO 1          ;MDS3TransmitPDO1              ;1           ;SCALE_NONE     ;0           ;0              ;VALUE_OUTPUT        ;UNIT_NONE      ;1       ;0       ;1       ;10      ;0       ;0       ;0       ;1       ;TYPE_U64       
BD  ;189  ;MDS 3 Transmit PDO 2          ;MDS3TransmitPDO2              ;1           ;SCALE_NONE     ;0           ;0              ;VALUE_OUTPUT        ;UNIT_NONE      ;1       ;0       ;1       ;10      ;0       ;0       ;0       ;1       ;TYPE_U64       
