WP-Line351 DataID´s:;;;;;;;;;;;;;;;;;;
Revision = 4.1.2;;;;;;;;;;;;;;;;;;
Target = CPU;;;;;;;;;;;;;;;;;;
Project number = 1524;;;;;;;;;;;;;;;;;;

Hex ;Dec  ;Beskrivelse                   ;Navn                          ;Scale Val   ;Scale Typ      ;Initial     ;Precision      ;Type                ;Unit           ;Enable  ;Supscr. ;Thresh. ;Holdtm. ;Invert  ;Offset  ;Scale   ;LogFlag ;Type
51  ;81   ;22 High Speed In RPM          ;22_Rpm                        ;1           ;SCALE_NONE     ;0           ;0              ;VALUE_INPUT         ;UNIT_RPM       ;0       ;0       ;1       ;1000    ;0       ;0       ;0       ;0       ;TYPE_U32       
52  ;82   ;23 High Speed In RPM          ;23_Rpm                        ;1           ;SCALE_NONE     ;0           ;0              ;VALUE_INPUT         ;UNIT_RPM       ;0       ;0       ;1       ;1000    ;0       ;0       ;0       ;0       ;TYPE_U32       
53  ;83   ;24 High Speed In RPM          ;24_Rpm                        ;1           ;SCALE_NONE     ;0           ;0              ;VALUE_INPUT         ;UNIT_RPM       ;0       ;0       ;1       ;1000    ;0       ;0       ;0       ;0       ;TYPE_U32       
54  ;84   ;57 Analog In Voltage          ;57                            ;1000        ;SCALE_DIV      ;0           ;3              ;VALUE_INPUT         ;UNIT_VOLT      ;1       ;1       ;1       ;10000   ;0       ;0       ;0       ;1       ;TYPE_S16       
55  ;85   ;58 Analog In Voltage          ;58                            ;1000        ;SCALE_DIV      ;0           ;3              ;VALUE_INPUT         ;UNIT_VOLT      ;1       ;1       ;1       ;10000   ;0       ;0       ;0       ;1       ;TYPE_S16       
56  ;86   ;59 Analog In Voltage          ;59                            ;1000        ;SCALE_DIV      ;0           ;3              ;VALUE_INPUT         ;UNIT_VOLT      ;1       ;1       ;1       ;10000   ;0       ;0       ;0       ;1       ;TYPE_S16       
57  ;87   ;60 Analog In Voltage          ;60                            ;1000        ;SCALE_DIV      ;0           ;3              ;VALUE_INPUT         ;UNIT_VOLT      ;1       ;1       ;1       ;10000   ;0       ;0       ;0       ;1       ;TYPE_S16       
58  ;88   ;57 AD Resolution              ;57_Res                        ;1           ;SCALE_NONE     ;0           ;0              ;VALUE_INPUT         ;UNIT_NONE      ;1       ;0       ;1       ;10000   ;0       ;0       ;0       ;0       ;TYPE_U8        
59  ;89   ;58 AD Resolution              ;58_Res                        ;1           ;SCALE_NONE     ;0           ;0              ;VALUE_INPUT         ;UNIT_NONE      ;1       ;0       ;1       ;10000   ;0       ;0       ;0       ;0       ;TYPE_U8        
5A  ;90   ;59 AD Resolution              ;59_Res                        ;1           ;SCALE_NONE     ;0           ;0              ;VALUE_INPUT         ;UNIT_NONE      ;1       ;0       ;1       ;10000   ;0       ;0       ;0       ;0       ;TYPE_U8        
5B  ;91   ;60 AD Resolution              ;60_Res                        ;1           ;SCALE_NONE     ;0           ;0              ;VALUE_INPUT         ;UNIT_NONE      ;1       ;0       ;1       ;10000   ;0       ;0       ;0       ;0       ;TYPE_U8        
5C  ;92   ;61 Analog In Current          ;61                            ;1000        ;SCALE_DIV      ;0           ;3              ;VALUE_INPUT         ;UNIT_MAMPERE   ;1       ;1       ;1       ;1000    ;0       ;0       ;0       ;1       ;TYPE_S16       
5D  ;93   ;62 Analog In Current          ;62                            ;1000        ;SCALE_DIV      ;0           ;3              ;VALUE_INPUT         ;UNIT_MAMPERE   ;1       ;1       ;1       ;1000    ;0       ;0       ;0       ;1       ;TYPE_S16       
5E  ;94   ;63 Analog In Current          ;63                            ;1000        ;SCALE_DIV      ;0           ;3              ;VALUE_INPUT         ;UNIT_MAMPERE   ;1       ;1       ;1       ;1000    ;0       ;0       ;0       ;1       ;TYPE_S16       
5F  ;95   ;64 Analog In Current          ;64                            ;1000        ;SCALE_DIV      ;0           ;3              ;VALUE_INPUT         ;UNIT_MAMPERE   ;1       ;1       ;1       ;1000    ;0       ;0       ;0       ;1       ;TYPE_S16       
60  ;96   ;61 AD Resolution              ;61_Res                        ;1           ;SCALE_NONE     ;0           ;0              ;VALUE_INPUT         ;UNIT_NONE      ;1       ;0       ;1       ;1000    ;0       ;0       ;0       ;0       ;TYPE_U8        
61  ;97   ;62 AD Resolution              ;62_Res                        ;1           ;SCALE_NONE     ;0           ;0              ;VALUE_INPUT         ;UNIT_NONE      ;1       ;0       ;1       ;1000    ;0       ;0       ;0       ;0       ;TYPE_U8        
62  ;98   ;63 AD Resolution              ;63_Res                        ;1           ;SCALE_NONE     ;0           ;0              ;VALUE_INPUT         ;UNIT_NONE      ;1       ;0       ;1       ;1000    ;0       ;0       ;0       ;0       ;TYPE_U8        
63  ;99   ;64 AD Resolution              ;64_Res                        ;1           ;SCALE_NONE     ;0           ;0              ;VALUE_INPUT         ;UNIT_NONE      ;1       ;0       ;1       ;1000    ;0       ;0       ;0       ;0       ;TYPE_U8        
64  ;100  ;65 PT100 In                   ;65                            ;10          ;SCALE_DIV      ;0           ;1              ;VALUE_INPUT         ;UNIT_CELSIUS   ;1       ;1       ;1       ;60000   ;0       ;0       ;0       ;1       ;TYPE_S16       
65  ;101  ;66 PT100 In                   ;66                            ;10          ;SCALE_DIV      ;0           ;1              ;VALUE_INPUT         ;UNIT_CELSIUS   ;1       ;1       ;1       ;60000   ;0       ;0       ;0       ;1       ;TYPE_S16       
66  ;102  ;67 PT100 In                   ;67                            ;10          ;SCALE_DIV      ;0           ;1              ;VALUE_INPUT         ;UNIT_CELSIUS   ;1       ;1       ;1       ;60000   ;0       ;0       ;0       ;1       ;TYPE_S16       
67  ;103  ;68 PT100 In                   ;68                            ;10          ;SCALE_DIV      ;0           ;1              ;VALUE_INPUT         ;UNIT_CELSIUS   ;1       ;1       ;1       ;60000   ;0       ;0       ;0       ;1       ;TYPE_S16       
68  ;104  ;69 PT100 In                   ;69                            ;10          ;SCALE_DIV      ;0           ;1              ;VALUE_INPUT         ;UNIT_CELSIUS   ;1       ;1       ;1       ;60000   ;0       ;0       ;0       ;1       ;TYPE_S16       
69  ;105  ;70 PT100 In                   ;70                            ;10          ;SCALE_DIV      ;0           ;1              ;VALUE_INPUT         ;UNIT_CELSIUS   ;1       ;1       ;1       ;60000   ;0       ;0       ;0       ;1       ;TYPE_S16       
6A  ;106  ;71 PT100 In                   ;71                            ;10          ;SCALE_DIV      ;0           ;1              ;VALUE_INPUT         ;UNIT_CELSIUS   ;1       ;1       ;1       ;60000   ;0       ;0       ;0       ;1       ;TYPE_S16       
6B  ;107  ;72 PT100 In                   ;72                            ;10          ;SCALE_DIV      ;0           ;1              ;VALUE_INPUT         ;UNIT_CELSIUS   ;1       ;1       ;1       ;60000   ;0       ;0       ;0       ;1       ;TYPE_S16       
6C  ;108  ;65 AD Resolution              ;65_Res                        ;1           ;SCALE_DIV      ;0           ;0              ;VALUE_INPUT         ;UNIT_NONE      ;1       ;0       ;1       ;1000    ;0       ;0       ;0       ;0       ;TYPE_U8        
6D  ;109  ;66 AD Resolution              ;66_Res                        ;1           ;SCALE_DIV      ;0           ;0              ;VALUE_INPUT         ;UNIT_NONE      ;1       ;0       ;1       ;1000    ;0       ;0       ;0       ;0       ;TYPE_U8        
6E  ;110  ;67 AD Resolution              ;67_Res                        ;1           ;SCALE_DIV      ;0           ;0              ;VALUE_INPUT         ;UNIT_NONE      ;1       ;0       ;1       ;1000    ;0       ;0       ;0       ;0       ;TYPE_U8        
6F  ;111  ;68 AD Resolution              ;68_Res                        ;1           ;SCALE_DIV      ;0           ;0              ;VALUE_INPUT         ;UNIT_NONE      ;1       ;0       ;1       ;1000    ;0       ;0       ;0       ;0       ;TYPE_U8        
70  ;112  ;69 AD Resolution              ;69_Res                        ;1           ;SCALE_DIV      ;0           ;0              ;VALUE_INPUT         ;UNIT_NONE      ;1       ;0       ;1       ;1000    ;0       ;0       ;0       ;0       ;TYPE_U8        
71  ;113  ;70 AD Resolution              ;70_Res                        ;1           ;SCALE_DIV      ;0           ;0              ;VALUE_INPUT         ;UNIT_NONE      ;1       ;0       ;1       ;1000    ;0       ;0       ;0       ;0       ;TYPE_U8        
72  ;114  ;71 AD Resolution              ;71_Res                        ;1           ;SCALE_DIV      ;0           ;0              ;VALUE_INPUT         ;UNIT_NONE      ;1       ;0       ;1       ;1000    ;0       ;0       ;0       ;0       ;TYPE_U8        
73  ;115  ;72 AD Resolution              ;72_Res                        ;1           ;SCALE_DIV      ;0           ;0              ;VALUE_INPUT         ;UNIT_NONE      ;1       ;0       ;1       ;1000    ;0       ;0       ;0       ;0       ;TYPE_U8        
74  ;116  ;5 Digital Out                 ;5                             ;1           ;SCALE_NONE     ;0           ;0              ;BIT_OUTPUT          ;UNIT_NONE      ;1       ;0       ;0       ;0       ;0       ;0       ;0       ;1       ;TYPE_U8        
75  ;117  ;6 Digital Out                 ;6                             ;1           ;SCALE_NONE     ;0           ;0              ;BIT_OUTPUT          ;UNIT_NONE      ;1       ;0       ;0       ;0       ;0       ;0       ;0       ;1       ;TYPE_U8        
76  ;118  ;7 Digital Out                 ;7                             ;1           ;SCALE_NONE     ;0           ;0              ;BIT_OUTPUT          ;UNIT_NONE      ;1       ;0       ;0       ;0       ;0       ;0       ;0       ;1       ;TYPE_U8        
77  ;119  ;8 Digital Out                 ;8                             ;1           ;SCALE_NONE     ;0           ;0              ;BIT_OUTPUT          ;UNIT_NONE      ;1       ;0       ;0       ;0       ;0       ;0       ;0       ;1       ;TYPE_U8        
78  ;120  ;9 Digital Out                 ;9                             ;1           ;SCALE_NONE     ;0           ;0              ;BIT_OUTPUT          ;UNIT_NONE      ;1       ;0       ;0       ;0       ;0       ;0       ;0       ;1       ;TYPE_U8        
79  ;121  ;10 Digital Out                ;10                            ;1           ;SCALE_NONE     ;0           ;0              ;BIT_OUTPUT          ;UNIT_NONE      ;1       ;0       ;0       ;0       ;0       ;0       ;0       ;1       ;TYPE_U8        
7A  ;122  ;11 Digital Out                ;11                            ;1           ;SCALE_NONE     ;0           ;0              ;BIT_OUTPUT          ;UNIT_NONE      ;1       ;0       ;0       ;0       ;0       ;0       ;0       ;1       ;TYPE_U8        
7B  ;123  ;12 Digital Out                ;12                            ;1           ;SCALE_NONE     ;0           ;0              ;BIT_OUTPUT          ;UNIT_NONE      ;1       ;0       ;0       ;0       ;0       ;0       ;0       ;1       ;TYPE_U8        
7C  ;124  ;13 Digital Out                ;13                            ;1           ;SCALE_NONE     ;0           ;0              ;BIT_OUTPUT          ;UNIT_NONE      ;1       ;0       ;0       ;0       ;0       ;0       ;0       ;1       ;TYPE_U8        
7D  ;125  ;14 Digital Out                ;14                            ;1           ;SCALE_NONE     ;0           ;0              ;BIT_OUTPUT          ;UNIT_NONE      ;1       ;0       ;0       ;0       ;0       ;0       ;0       ;1       ;TYPE_U8        
7E  ;126  ;15 Digital Out                ;15                            ;1           ;SCALE_NONE     ;0           ;0              ;BIT_OUTPUT          ;UNIT_NONE      ;1       ;0       ;0       ;0       ;0       ;0       ;0       ;1       ;TYPE_U8        
7F  ;127  ;16 Digital Out                ;16                            ;1           ;SCALE_NONE     ;0           ;0              ;BIT_OUTPUT          ;UNIT_NONE      ;1       ;0       ;0       ;0       ;0       ;0       ;0       ;1       ;TYPE_U8        
80  ;128  ;17 Digital Out                ;17                            ;1           ;SCALE_NONE     ;0           ;0              ;BIT_OUTPUT          ;UNIT_NONE      ;1       ;0       ;0       ;0       ;0       ;0       ;0       ;1       ;TYPE_U8        
81  ;129  ;18 Digital Out                ;18                            ;1           ;SCALE_NONE     ;0           ;0              ;BIT_OUTPUT          ;UNIT_NONE      ;1       ;0       ;0       ;0       ;0       ;0       ;0       ;1       ;TYPE_U8        
82  ;130  ;19 Digital Out                ;19                            ;1           ;SCALE_NONE     ;0           ;0              ;BIT_OUTPUT          ;UNIT_NONE      ;1       ;0       ;0       ;0       ;0       ;0       ;0       ;1       ;TYPE_U8        
83  ;131  ;20 Digital Out                ;20                            ;1           ;SCALE_NONE     ;0           ;0              ;BIT_OUTPUT          ;UNIT_NONE      ;1       ;0       ;0       ;0       ;0       ;0       ;0       ;1       ;TYPE_U8        
84  ;132  ;53U Analog Out Voltage        ;53U                           ;1000        ;SCALE_DIV      ;-11000      ;3              ;VALUE_OUTPUT        ;UNIT_VOLT      ;1       ;0       ;0       ;0       ;0       ;0       ;0       ;1       ;TYPE_S16       
85  ;133  ;54U Analog Out Voltage        ;54U                           ;1000        ;SCALE_DIV      ;-11000      ;3              ;VALUE_OUTPUT        ;UNIT_VOLT      ;1       ;0       ;0       ;0       ;0       ;0       ;0       ;1       ;TYPE_S16       
86  ;134  ;55U Analog Out Voltage        ;55U                           ;1000        ;SCALE_DIV      ;-11000      ;3              ;VALUE_OUTPUT        ;UNIT_VOLT      ;1       ;0       ;0       ;0       ;0       ;0       ;0       ;1       ;TYPE_S16       
87  ;135  ;56U Analog Out Voltage        ;56U                           ;1000        ;SCALE_DIV      ;-11000      ;3              ;VALUE_OUTPUT        ;UNIT_VOLT      ;1       ;0       ;0       ;0       ;0       ;0       ;0       ;1       ;TYPE_S16       
88  ;136  ;53U AD Resolution             ;53U_Res                       ;1           ;SCALE_NONE     ;0           ;0              ;VALUE_INPUT         ;UNIT_NONE      ;1       ;0       ;1       ;10000   ;0       ;0       ;0       ;0       ;TYPE_U8        
89  ;137  ;54U AD Resolution             ;54U_Res                       ;1           ;SCALE_NONE     ;0           ;0              ;VALUE_INPUT         ;UNIT_NONE      ;1       ;0       ;1       ;10000   ;0       ;0       ;0       ;0       ;TYPE_U8        
8A  ;138  ;55U AD Resolution             ;55U_Res                       ;1           ;SCALE_NONE     ;0           ;0              ;VALUE_INPUT         ;UNIT_NONE      ;1       ;0       ;1       ;10000   ;0       ;0       ;0       ;0       ;TYPE_U8        
8B  ;139  ;56U AD Resolution             ;56U_Res                       ;1           ;SCALE_NONE     ;0           ;0              ;VALUE_INPUT         ;UNIT_NONE      ;1       ;0       ;1       ;10000   ;0       ;0       ;0       ;0       ;TYPE_U8        
8C  ;140  ;53I Analog Out Current        ;53I                           ;1000        ;SCALE_DIV      ;0           ;3              ;VALUE_OUTPUT        ;UNIT_MAMPERE   ;1       ;0       ;0       ;0       ;0       ;0       ;0       ;1       ;TYPE_U16       
8D  ;141  ;54I Analog Out Current        ;54I                           ;1000        ;SCALE_DIV      ;0           ;3              ;VALUE_OUTPUT        ;UNIT_MAMPERE   ;1       ;0       ;0       ;0       ;0       ;0       ;0       ;1       ;TYPE_U16       
8E  ;142  ;55I Analog Out Current        ;55I                           ;1000        ;SCALE_DIV      ;0           ;3              ;VALUE_OUTPUT        ;UNIT_MAMPERE   ;1       ;0       ;0       ;0       ;0       ;0       ;0       ;1       ;TYPE_U16       
8F  ;143  ;56I Analog Out Current        ;56I                           ;1000        ;SCALE_DIV      ;0           ;3              ;VALUE_OUTPUT        ;UNIT_MAMPERE   ;1       ;0       ;0       ;0       ;0       ;0       ;0       ;1       ;TYPE_U16       
90  ;144  ;53I AD Resolution             ;53I_Res                       ;1           ;SCALE_NONE     ;0           ;0              ;VALUE_INPUT         ;UNIT_NONE      ;1       ;0       ;1       ;10000   ;0       ;0       ;0       ;0       ;TYPE_U8        
91  ;145  ;54I AD Resolution             ;54I_Res                       ;1           ;SCALE_NONE     ;0           ;0              ;VALUE_INPUT         ;UNIT_NONE      ;1       ;0       ;1       ;10000   ;0       ;0       ;0       ;0       ;TYPE_U8        
92  ;146  ;55I AD Resolution             ;55I_Res                       ;1           ;SCALE_NONE     ;0           ;0              ;VALUE_INPUT         ;UNIT_NONE      ;1       ;0       ;1       ;10000   ;0       ;0       ;0       ;0       ;TYPE_U8        
93  ;147  ;56I AD Resolution             ;56I_Res                       ;1           ;SCALE_NONE     ;0           ;0              ;VALUE_INPUT         ;UNIT_NONE      ;1       ;0       ;1       ;10000   ;0       ;0       ;0       ;0       ;TYPE_U8        
