WP-Line151 DataID´s:;;;;;;;;;;;;;;;;;;
Revision = 3.0.1;;;;;;;;;;;;;;;;;;
Target = CPU;;;;;;;;;;;;;;;;;;
Project number = 7508;;;;;;;;;;;;;;;;;;

Hex ;Dec  ;Beskrivelse                   ;Navn                          ;Scale Val   ;Scale Typ      ;Initial     ;Precision      ;Type                ;Unit           ;Enable  ;Supscr. ;Thresh. ;Holdtm. ;Invert  ;Offset  ;Scale   ;LogFlag ;Type
60  ;96   ;Raw Offset Ch6                ;RawOffsetCh6                  ;1           ;SCALE_NONE     ;0           ;0              ;VALUE_INPUT         ;UNIT_NONE      ;0       ;1       ;1       ;100     ;0       ;0       ;0       ;0       ;TYPE_S16       
61  ;97   ;WP4x00 U Cal L1               ;OUCalL1                       ;1000        ;SCALE_DIV      ;1000        ;3              ;OUTPUT_PARAMETER    ;UNIT_NONE      ;1       ;0       ;0       ;0       ;0       ;0       ;0       ;0       ;TYPE_U32       
62  ;98   ;WP4x00 U Cal L2               ;OUCalL2                       ;1000        ;SCALE_DIV      ;1000        ;3              ;OUTPUT_PARAMETER    ;UNIT_NONE      ;1       ;0       ;0       ;0       ;0       ;0       ;0       ;0       ;TYPE_U32       
63  ;99   ;WP4x00 U Cal L3               ;OUCalL3                       ;1000        ;SCALE_DIV      ;1000        ;3              ;OUTPUT_PARAMETER    ;UNIT_NONE      ;1       ;0       ;0       ;0       ;0       ;0       ;0       ;0       ;TYPE_U32       
64  ;100  ;WP4x00 Uj Cal L1              ;OUjCalL1                      ;1000000     ;SCALE_DIV      ;0           ;6              ;OUTPUT_PARAMETER    ;UNIT_SECOND    ;1       ;0       ;0       ;0       ;0       ;0       ;0       ;0       ;TYPE_U32       
65  ;101  ;WP4x00 Uj Cal L2              ;OUjCalL2                      ;1000000     ;SCALE_DIV      ;0           ;6              ;OUTPUT_PARAMETER    ;UNIT_SECOND    ;1       ;0       ;0       ;0       ;0       ;0       ;0       ;0       ;TYPE_U32       
66  ;102  ;WP4x00 Uj Cal L3              ;OUjCalL3                      ;1000000     ;SCALE_DIV      ;0           ;6              ;OUTPUT_PARAMETER    ;UNIT_SECOND    ;1       ;0       ;0       ;0       ;0       ;0       ;0       ;0       ;TYPE_U32       
67  ;103  ;U Cal L1                      ;UCalL1                        ;1000        ;SCALE_DIV      ;0           ;3              ;VALUE_INPUT         ;UNIT_NONE      ;1       ;1       ;1       ;100     ;0       ;0       ;0       ;0       ;TYPE_U64       
68  ;104  ;U Cal L2                      ;UCalL2                        ;1000        ;SCALE_DIV      ;0           ;3              ;VALUE_INPUT         ;UNIT_NONE      ;1       ;1       ;1       ;100     ;0       ;0       ;0       ;0       ;TYPE_U64       
69  ;105  ;U Cal L3                      ;UCalL3                        ;1000        ;SCALE_DIV      ;0           ;3              ;VALUE_INPUT         ;UNIT_NONE      ;1       ;1       ;1       ;100     ;0       ;0       ;0       ;0       ;TYPE_U64       
