WP-Line417 DataID´s:;;;;;;;;;;;;;;;;;;
Revision = 1.1.0;;;;;;;;;;;;;;;;;;
Target = CPU;;;;;;;;;;;;;;;;;;
Project number = 9564;;;;;;;;;;;;;;;;;;

Hex ;Dec  ;Beskrivelse                   ;Navn                          ;Scale Val   ;Scale Typ      ;Initial     ;Precision      ;Type                ;Unit           ;Enable  ;Supscr. ;Thresh. ;Holdtm. ;Invert  ;Offset  ;Scale   ;LogFlag ;Type
52  ;82   ;39 Digital Out                ;39                            ;1           ;SCALE_NONE     ;0           ;0              ;BIT_OUTPUT          ;UNIT_NONE      ;1       ;0       ;0       ;0       ;0       ;0       ;0       ;1       ;TYPE_U8        
53  ;83   ;40 Digital Out                ;40                            ;1           ;SCALE_NONE     ;0           ;0              ;BIT_OUTPUT          ;UNIT_NONE      ;1       ;0       ;0       ;0       ;0       ;0       ;0       ;1       ;TYPE_U8        
54  ;84   ;41 Digital Out                ;41                            ;1           ;SCALE_NONE     ;0           ;0              ;BIT_OUTPUT          ;UNIT_NONE      ;1       ;0       ;0       ;0       ;0       ;0       ;0       ;1       ;TYPE_U8        
55  ;85   ;42 Digital Out                ;42                            ;1           ;SCALE_NONE     ;0           ;0              ;BIT_OUTPUT          ;UNIT_NONE      ;1       ;0       ;0       ;0       ;0       ;0       ;0       ;1       ;TYPE_U8        
56  ;86   ;43 Digital Out                ;43                            ;1           ;SCALE_NONE     ;0           ;0              ;BIT_OUTPUT          ;UNIT_NONE      ;1       ;0       ;0       ;0       ;0       ;0       ;0       ;1       ;TYPE_U8        
57  ;87   ;44 Digital Out                ;44                            ;1           ;SCALE_NONE     ;0           ;0              ;BIT_OUTPUT          ;UNIT_NONE      ;1       ;0       ;0       ;0       ;0       ;0       ;0       ;1       ;TYPE_U8        
58  ;88   ;45 Digital Out                ;45                            ;1           ;SCALE_NONE     ;0           ;0              ;BIT_OUTPUT          ;UNIT_NONE      ;1       ;0       ;0       ;0       ;0       ;0       ;0       ;1       ;TYPE_U8        
59  ;89   ;46 Digital Out                ;46                            ;1           ;SCALE_NONE     ;0           ;0              ;BIT_OUTPUT          ;UNIT_NONE      ;1       ;0       ;0       ;0       ;0       ;0       ;0       ;1       ;TYPE_U8        
5A  ;90   ;47 Digital Out                ;47                            ;1           ;SCALE_NONE     ;0           ;0              ;BIT_OUTPUT          ;UNIT_NONE      ;1       ;0       ;0       ;0       ;0       ;0       ;0       ;1       ;TYPE_U8        
5B  ;91   ;48 Digital Out                ;48                            ;1           ;SCALE_NONE     ;0           ;0              ;BIT_OUTPUT          ;UNIT_NONE      ;1       ;0       ;0       ;0       ;0       ;0       ;0       ;1       ;TYPE_U8        
5C  ;92   ;33 - 48 Output Enable         ;33_48_Output_Enable           ;1           ;SCALE_NONE     ;0           ;0              ;BIT_INPUT           ;UNIT_NONE      ;1       ;1       ;1       ;1000    ;0       ;0       ;0       ;1       ;TYPE_U8        
5D  ;93   ;33 - 48 Supply +24V           ;33_48_24Vol                   ;1           ;SCALE_NONE     ;0           ;0              ;BIT_INPUT           ;UNIT_NONE      ;1       ;1       ;1       ;10      ;0       ;0       ;0       ;1       ;TYPE_U8        
5E  ;94   ;33 - 48 Current Limited       ;33_48_Current_Limited         ;1           ;SCALE_NONE     ;0           ;0              ;BIT_INPUT           ;UNIT_NONE      ;1       ;1       ;1       ;1000    ;0       ;0       ;0       ;1       ;TYPE_U8        
5F  ;95   ;33 - 48 Output Enable Reset   ;33_48_Output_Reset            ;1           ;SCALE_NONE     ;1           ;0              ;BIT_OUTPUT          ;UNIT_NONE      ;1       ;0       ;0       ;0       ;0       ;0       ;0       ;1       ;TYPE_U8        
60  ;96   ;49 Digital Out                ;49                            ;1           ;SCALE_NONE     ;0           ;0              ;BIT_OUTPUT          ;UNIT_NONE      ;1       ;0       ;0       ;0       ;0       ;0       ;0       ;1       ;TYPE_U8        
61  ;97   ;50 Digital Out                ;50                            ;1           ;SCALE_NONE     ;0           ;0              ;BIT_OUTPUT          ;UNIT_NONE      ;1       ;0       ;0       ;0       ;0       ;0       ;0       ;1       ;TYPE_U8        
62  ;98   ;51 Digital Out                ;51                            ;1           ;SCALE_NONE     ;0           ;0              ;BIT_OUTPUT          ;UNIT_NONE      ;1       ;0       ;0       ;0       ;0       ;0       ;0       ;1       ;TYPE_U8        
63  ;99   ;52 Digital Out                ;52                            ;1           ;SCALE_NONE     ;0           ;0              ;BIT_OUTPUT          ;UNIT_NONE      ;1       ;0       ;0       ;0       ;0       ;0       ;0       ;1       ;TYPE_U8        
64  ;100  ;53 Digital Out                ;53                            ;1           ;SCALE_NONE     ;0           ;0              ;BIT_OUTPUT          ;UNIT_NONE      ;1       ;0       ;0       ;0       ;0       ;0       ;0       ;1       ;TYPE_U8        
65  ;101  ;54 Digital Out                ;54                            ;1           ;SCALE_NONE     ;0           ;0              ;BIT_OUTPUT          ;UNIT_NONE      ;1       ;0       ;0       ;0       ;0       ;0       ;0       ;1       ;TYPE_U8        
66  ;102  ;55 Digital Out                ;55                            ;1           ;SCALE_NONE     ;0           ;0              ;BIT_OUTPUT          ;UNIT_NONE      ;1       ;0       ;0       ;0       ;0       ;0       ;0       ;1       ;TYPE_U8        
67  ;103  ;56 Digital Out                ;56                            ;1           ;SCALE_NONE     ;0           ;0              ;BIT_OUTPUT          ;UNIT_NONE      ;1       ;0       ;0       ;0       ;0       ;0       ;0       ;1       ;TYPE_U8        
68  ;104  ;57 Digital Out                ;57                            ;1           ;SCALE_NONE     ;0           ;0              ;BIT_OUTPUT          ;UNIT_NONE      ;1       ;0       ;0       ;0       ;0       ;0       ;0       ;1       ;TYPE_U8        
69  ;105  ;58 Digital Out                ;58                            ;1           ;SCALE_NONE     ;0           ;0              ;BIT_OUTPUT          ;UNIT_NONE      ;1       ;0       ;0       ;0       ;0       ;0       ;0       ;1       ;TYPE_U8        
6A  ;106  ;59 Digital Out                ;59                            ;1           ;SCALE_NONE     ;0           ;0              ;BIT_OUTPUT          ;UNIT_NONE      ;1       ;0       ;0       ;0       ;0       ;0       ;0       ;1       ;TYPE_U8        
6B  ;107  ;60 Digital Out                ;60                            ;1           ;SCALE_NONE     ;0           ;0              ;BIT_OUTPUT          ;UNIT_NONE      ;1       ;0       ;0       ;0       ;0       ;0       ;0       ;1       ;TYPE_U8        
6C  ;108  ;61 Digital Out                ;61                            ;1           ;SCALE_NONE     ;0           ;0              ;BIT_OUTPUT          ;UNIT_NONE      ;1       ;0       ;0       ;0       ;0       ;0       ;0       ;1       ;TYPE_U8        
6D  ;109  ;62 Digital Out                ;62                            ;1           ;SCALE_NONE     ;0           ;0              ;BIT_OUTPUT          ;UNIT_NONE      ;1       ;0       ;0       ;0       ;0       ;0       ;0       ;1       ;TYPE_U8        
6E  ;110  ;63 Digital Out                ;63                            ;1           ;SCALE_NONE     ;0           ;0              ;BIT_OUTPUT          ;UNIT_NONE      ;1       ;0       ;0       ;0       ;0       ;0       ;0       ;1       ;TYPE_U8        
6F  ;111  ;64 Digital Out                ;64                            ;1           ;SCALE_NONE     ;0           ;0              ;BIT_OUTPUT          ;UNIT_NONE      ;1       ;0       ;0       ;0       ;0       ;0       ;0       ;1       ;TYPE_U8        
70  ;112  ;49 - 64 Output Enable         ;49_64_Output_Enable           ;1           ;SCALE_NONE     ;0           ;0              ;BIT_INPUT           ;UNIT_NONE      ;1       ;1       ;1       ;1000    ;0       ;0       ;0       ;1       ;TYPE_U8        
71  ;113  ;49 - 64 Supply +24V           ;49_64_24Vol                   ;1           ;SCALE_NONE     ;0           ;0              ;BIT_INPUT           ;UNIT_NONE      ;1       ;1       ;1       ;10      ;0       ;0       ;0       ;1       ;TYPE_U8        
72  ;114  ;49 - 64 Current Limited       ;49_64_Current_Limited         ;1           ;SCALE_NONE     ;0           ;0              ;BIT_INPUT           ;UNIT_NONE      ;1       ;1       ;1       ;1000    ;0       ;0       ;0       ;1       ;TYPE_U8        
73  ;115  ;49 - 64 Output Enable Reset   ;49_64_Output_Reset            ;1           ;SCALE_NONE     ;1           ;0              ;BIT_OUTPUT          ;UNIT_NONE      ;1       ;0       ;0       ;0       ;0       ;0       ;0       ;1       ;TYPE_U8        
